FID,SCD,STR_NAME,BEZLISTE
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_628,10293,Laxenburger Brücke,10|23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_629,03982,Rögergasse,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_62a,02286,Julius-Tandler-Platz,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_62b,02771,Langsulzgasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_62c,05519,Alma-Rosé-Gasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_62d,03381,Neugrabenstraße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_62e,05028,Unter-Meidlinger Straße,10|12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_62f,09157,Kolowratgasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_630,00650,Bullgasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_631,12647,Campus-Vienna-Biocenter,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_632,04003,Rollingergasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_633,00990,Egger-Lienz-Gasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_634,12537,Greta-Kraus-Weg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_635,05220,Weinsteiggasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_636,03148,Mechelgasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_637,01376,Gänsbachergasse,3|11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_638,04707,Stelzhamergasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_639,01355,Fünkhgasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_63a,12311,Jeitnerweg,17|18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_63b,03914,Reiterberggasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_63c,02421,Keldorfergasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_63d,06030,Oskar-Grissemann-Straße,21|22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_63e,12716,Leopoldine-Glöckel-Weg,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_63f,05589,Markwardstiege,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_640,04620,Spissakgasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_641,03039,Mandlgasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_642,00714,Clementinengasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_643,06085,Baron-Karl-Gasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_644,02613,Korntheuergasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_645,05414,Zampisgasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_646,04050,Rotensterngasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_647,01094,Ernst-Burger-Gasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_648,01847,Hauslabgasse,4|5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_649,04081,Rüdigergasse,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_64a,02297,Justgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_64b,01890,Heinrich-Mitteis-Gasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_64c,04608,Sperbergasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_64d,09499,Strohbogasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_64e,01326,Friedrichstraße,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_64f,00209,Anschützgasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_650,02038,Hofmoklgasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_651,03886,Redtenbachergasse,16|17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_652,03028,Maireckergasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_653,04921,Toscaninigasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_654,03792,Pühringergasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_655,04554,Skurawygasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_656,01736,Haidengasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_657,02105,Hungereckstraße,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_658,05493,Zwerggrabengasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_659,01773,Hammer-Purgstall-Gasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_65a,03268,Moosbruggergasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_65b,00536,Bombekgasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_65c,01970,Ahornweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_65d,03041,Mannaberggasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_65e,04145,Sandrockgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_65f,03701,Plankenbüchlergasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_660,03306,Müller-Guttenbrunn-Straße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_661,00744,Cumberlandstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_662,01421,Geblergasse,16|17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_663,00932,Drewitzweg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_664,12174,Schöneckergasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_665,03223,Mitisgasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_666,04756,Straßäckergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_667,04888,Thürnlhofstraße,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_668,00946,Düsseldorfstraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_669,04275,Schlenthergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_66a,03263,Montecuccoliplatz,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_66b,02451,Kiesewettergasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_66c,02056,Holeyplatz,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_66d,05995,Altes Landgut,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_66e,04730,Stockhammerngasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_66f,01864,Hedy-Urach-Gasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_670,02114,Hyegasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_671,01901,Helgolandgasse,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_672,06488,Sandauergasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_673,04617,Spindlerweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_674,10215,Schießstättenbrücke,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_675,09691,Orelgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_676,05489,Zwerchäckerweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_677,03172,Melnitzkygasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_678,02183,Jakschgasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_679,03071,Freesienweg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_67a,02001,Hochsatzengasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_67b,02091,Hütteldorfer Straße,14|15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_67c,04446,Seckendorfstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_67d,09163,Hintperggasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_67e,03984,Römergasse,16|17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_67f,03086,Markgraf-Gerold-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_680,00352,Bambergergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_681,03056,Marchesigasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_682,04059,Rotkehlchenweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_683,03534,Otterweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_684,06420,Karl-Seitz-Platz,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_685,01035,Elfingerweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_686,09306,Rispenweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_687,02330,Kalmusweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_688,04894,Tichtelgasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_689,05432,Zeleborgasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_68a,04721,Stiegergasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_68b,04298,Schmedesweg,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_68c,02937,Lodererweg,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_68d,02677,Krütznergasse,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_68e,03443,Nußberggasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_68f,00349,Ballgasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_690,02385,Karlsplatz,1|4
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_691,00205,Annagasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_692,02751,Lampigasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_693,01115,Eugen-Bormann-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_694,00440,Bernoullistraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_695,01138,Farngasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_696,12654,Johannes-Fehring-Promenade,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_697,00096,Alte Straße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_698,05369,Wohlmutstraße,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_699,01884,Heinestraße,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_69a,03011,Machstraße,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_69b,00750,Czerningasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_69c,00224,Anton-Krieger-Gasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_69d,09831,Auspitzgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_69e,01495,Gilmgasse,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_69f,01815,Haschkagasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a0,02735,Längenfeldgasse,10|12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a1,04829,Tanbruckgasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a2,04283,Schlöglgasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a3,02513,Klimtgasse,12|13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a4,02224,Johann-Hoffmann-Platz,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a5,06161,Mayredergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a6,03323,Murlingengasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a7,04123,Salmgasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a8,02430,Keplergasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6a9,04415,Schwarzgrubergasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6aa,09167,Sängergasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ab,03663,Pfenninggeldgasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ac,00258,Arnsburggasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ad,03609,Pelargonienweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ae,01433,Gellertplatz,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6af,02967,Lorenz-Müller-Gasse,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b0,01807,Harrachgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b1,02636,Krautackergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b2,05458,Zifferergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b3,00851,Dörmanngasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b4,00810,Dessoffgasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b5,04250,Schillerpromenade,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b6,00285,Auckenthalergasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b7,02296,Jurekgasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b8,02003,Hochstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6b9,01800,Hardeggasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ba,04450,Seefeldergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6bb,01913,Henslerstraße,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6bc,01542,Goldemundweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6bd,02983,Luckenholzgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6be,01494,Gilgegasse,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6bf,09953,Kliergasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c0,09563,Sowinetzgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c1,05883,Felmayergasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c2,04863,Tewelegasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c3,04266,Schlägergasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c4,00817,Diabelligasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c5,03768,Preyergasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c6,03293,Mühlbergstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c7,04381,Schuhbrechergasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c8,02089,Hühnersteigstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6c9,12150,Fenchelweg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ca,00967,Eddagasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6cb,06582,Innovationsstraße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6cc,03876,Rebenweg,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6cd,04258,Schimmelgasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ce,00188,An der unteren Alten Donau,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6cf,00659,Burgkmairgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d0,03883,Reclamgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d1,00024,Adolf-Gstöttner-Gasse,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d2,01910,Helmholtzgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d3,02283,Julius-Ficker-Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d4,04518,Siemensstraße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d5,02088,Hühnersteig,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d6,06087,Tonfabrikgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d7,02770,Langobardenstraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d8,01505,Gladiolenweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6d9,10299,Polizeisteg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6da,01001,Eibengasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6db,00266,Arztgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6dc,04961,Trollblumengasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6dd,90013,U-Bahn Station Margaretengürtel,5|6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6de,20038,Hügelpark,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6df,90523,Bahnhof Wien Praterstern,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e0,22104,Familienbad Schweizergarten,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e1,22107,Familienbad Gudrunstraße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e2,05983,Halban-Kurz-Straße,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e3,06051,Handel-Mazzetti-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e4,06056,Wasserwiesenweg,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e5,06059,Erika-Mitterer-Weg,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e6,06069,Dermotagasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6e7,06096,Lutherplatz,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ea,12582,Jetldorfweg,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ed,20246,Liechtensteinpark,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ee,20248,Mexikopark,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ef,20250,Puchsbaumpark,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f0,20251,Raimund-Zoder-Park,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f1,20254,Takasakipark,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f2,19049,Evangelischer Friedhof Simmering,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f3,19050,Alter Israelitischer Friedhof,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f4,19039,Friedhof Strebersdorf,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f5,19042,Pfarrfriedhof Penzing,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f6,19055,Pfarrfriedhof Nußdorf,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f7,22109,Familienbad Herderplatz,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f8,22113,Familienbad Reinlgasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6f9,10152,Bujattibrücke,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6fa,10154,Ferdinand-Wolf-Steg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6fb,10168,Erdberger Brücke,3|2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6fc,16308,SDL Kirchfeld (Gr.Muffatgasse),12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6fd,90554,Bahnhof Gersthof,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6fe,90555,Bahnhof Krottenbachstraße,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_6ff,90537,Bahnhof Traisengasse,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_700,90539,Bahnhof Siemensstraße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_701,90540,Bahnhof Süßenbrunn,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_702,90541,Bahnhof Brünner Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_703,90543,Bahnhof Zentralfriedhof,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_704,10109,Schillerpromenade (III),23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_705,15163,Katzengraben,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_706,15171,Haidgraben,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_70a,06622,Karl-Popper-Straße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_70c,12439,Thujenweg,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_70d,06685,Ljuba-Welitsch-Straße,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_70e,06687,Bert-Brecht-Platz,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_70f,04044,Rotenberggasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_710,04046,Rotenhofgasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_711,04168,Sarastroweg,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_712,19058,Urnenhain,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_713,20002,Anton-Baumann-Park,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_714,20007,Baumgartner-Casino-Park,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_715,20012,Clemens-Krauss-Park,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_716,20255,Willi-Frank-Park,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_717,05784,Baaderwiesenweg,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_718,05797,Fischerweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_719,05808,Opfermanngasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_71a,12407,Brünnlweg,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_71b,18018,Am Sporn,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_71c,06688,Leo-Perutz-Straße,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_71d,20301,Friedrich-Gulda-Park,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_71e,06689,Lotte-Lang-Platz,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_71f,10113,Pfitznergasse (IV) Brücke,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_720,10114,Brücke Kaiser-Franz-Josef-Straße,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_721,00772,Dampfschiffstraße,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_722,02255,Josef-Meder-Gasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_723,01315,Friedhofweg,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_724,06352,Nekulagasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_725,00334,Bäckerstraße,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_726,06624,Antonie-Alt-Gasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_727,06627,Alfred-Adler-Straße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_728,06629,Gerhard-Bronner-Straße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_72a,05196,Wehrbrücklstraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_72b,05233,Weißenthurngasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_72c,05248,Wendgasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_72d,04284,Schlösselgasse,8
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_72e,06801,Althoff-Jacobi-Gasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_72f,21952,Bildungscampus Liselotte Hansen-Schmidt,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_730,20953,Zeßner-Spitzenberg-Park,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_731,20954,Pippi-Langstrumpf-Park,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_732,20955,Elinor-Ostrom-Park,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_733,21953,Reaktor,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_734,21954,Friedensstadt,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_735,21955,Werkbundsiedlung,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_736,16623,Siedlung Trenkwald,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_737,16624,Gartensiedlung Schrammelgasse-Kleegasse,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_738,06779,Anitta-Müller-Cohen-Platz,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_739,07013,Wienerbergerplatz,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_73a,06780,Harry-Glück-Platz,10
